Check,Category
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Only_Trans
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Only_Cis
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Only_Trans
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Enhancing
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Only_Trans
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Only_Cis
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Compensating
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Ambiguous
Adult_OC,Only_Trans
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Only_Cis
Adult_OC,Conserved
Adult_OC,Compensating
Adult_OC,Conserved
Adult_OC,Ambiguous
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OC,Conserved
Adult_OO,Compensating
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Only_Cis
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Only_Cis
Adult_OO,Compensating
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Only_Cis
Adult_OO,Ambiguous
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Compensating
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Only_Cis
Adult_OO,Only_Cis
Adult_OO,Only_Cis
Adult_OO,Only_Cis
Adult_OO,Conserved
Adult_OO,Only_Cis
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Only_Cis
Adult_OO,Compensating
Adult_OO,Compensating
Adult_OO,Ambiguous
Adult_OO,Only_Cis
Adult_OO,Compensating
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Ambiguous
Adult_OO,Ambiguous
Adult_OO,Ambiguous
Adult_OO,Compensating
Adult_OO,Compensating
Adult_OO,Compensating
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Compensating
Adult_OO,Only_Cis
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Only_Cis
Adult_OO,Only_Cis
Adult_OO,Only_Cis
Adult_OO,Only_Cis
Adult_OO,Only_Cis
Adult_OO,Compensating
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Compensating
Adult_OO,Compensating
Adult_OO,Only_Trans
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Only_Cis
Adult_OO,Ambiguous
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Ambiguous
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Only_Cis
Adult_OO,Ambiguous
Adult_OO,Only_Cis
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Only_Cis
Adult_OO,Compensating
Adult_OO,Ambiguous
Adult_OO,Ambiguous
Adult_OO,Only_Cis
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Only_Cis
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Compensating
Adult_OO,Compensating
Adult_OO,Ambiguous
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Only_Cis
Adult_OO,Compensating
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Only_Cis
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Ambiguous
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Only_Cis
Adult_OO,Compensating
Adult_OO,Enhancing
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Ambiguous
Adult_OO,Only_Cis
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Only_Cis
Adult_OO,Ambiguous
Adult_OO,Ambiguous
Adult_OO,Only_Cis
Adult_OO,Only_Cis
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Compensating
Adult_OO,Compensating
Adult_OO,Ambiguous
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Only_Cis
Adult_OO,Compensating
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Only_Cis
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Compensating
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Conserved
Adult_OO,Ambiguous
Adult_OO,Ambiguous
Adult_OO,Ambiguous
Adult_OO,Ambiguous
Adult_OO,Conserved
